seq_num,delay_ms
0,3.59931
1,3.24399
2,1.37039
3,7.04057
4,4.93926
5,7.22891
6,11.3499
7,4.01026
8,2.88465
9,11.0195
10,9.1718
11,4.55421
12,5.92919
13,3.22439
14,8.24708
15,8.43515
16,9.45154
17,9.53281
18,3.73902
19,12.0488
20,2.87366
21,21.1681
22,14.797
23,4.13118
24,7.14168
25,5.39746
26,5.55187
27,6.33794
28,12.4027
29,11.2489
30,8.41225
31,3.73394
32,12.4058
33,6.68747
34,3.99931
35,13.9725
36,13.2767
37,11.6331
38,9.66312
39,12.3126
40,7.32102
41,4.80073
42,10.0377
43,8.88111
44,14.913
45,9.16518
46,8.97711
47,15.2598
48,9.26825
49,1.70694
50,7.25731
51,13.2894
52,12.7058
53,8.83437
54,10.9942
55,11.0665
56,6.26205
57,15.5983
58,21.9215
59,4.38222
60,9.65527
61,11.4503
62,5.57594
63,6.22284
64,11.2485
65,4.44205
66,14.5223
67,12.7537
68,12.9941
69,7.08001
70,15.6405
71,12.9312
72,2.98854
73,13.8069
74,2.06802
75,4.08747
76,9.49555
77,7.80615
78,16.1702
79,11.1935
80,18.658
81,2.17014
82,9.9868
83,9.327
84,6.39535
85,14.4867
86,6.79799
87,13.8098
88,3.87844
89,12.1575
90,2.61934
91,18.1038
92,11.226
93,15.08
94,13.5855
95,5.33291
96,8.43377
97,2.44615
98,10.5593
99,15.5996
100,13.0412
101,6.36629
102,8.83194
103,5.34014
104,9.6262
105,9.74325
106,7.01852
107,10.191
108,4.30707
109,2.40797
110,10.5197
111,13.7904
112,14.1882
113,3.58785
114,8.06645
115,3.87137
116,9.28381
117,6.67091
118,5.01517
119,5.60606
120,8.22563
121,7.35289
122,2.49346
123,7.59607
124,9.04246
125,8.4123
126,8.85971
127,5.69101
128,6.20351
129,23.7367
130,11.2918
131,8.62131
132,9.81943
133,3.48438
134,0.708727
135,13.1937
136,2.29789
137,14.4762
138,6.8378
139,5.01582
140,7.09042
141,17.3142
142,9.21047
143,9.43263
144,15.8827
145,7.21877
146,8.43177
147,9.54381
148,7.81693
149,13.0819
150,5.17708
151,13.1058
152,7.67887
153,14.8461
154,2.41745
155,14.8572
156,2.12731
157,8.3104
158,9.03266
159,7.35227
160,10.6608
161,2.2995
162,2.76551
163,8.14014
